0.000023,0.008366,0.028172,0.100996,0.999600
0.000024,0.051403,0.214656,0.440427,0.999894
0.000224,0.026659,0.113352,0.316779,0.999953
0.000001,0.001292,0.006068,0.036885,0.999985
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000002,0.718746
0.000008,0.001302,0.006013,0.040095,0.999986
0.000000,0.005995,0.018209,0.048118,0.999911
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000002,0.000043,1.000000
0.000010,0.002698,0.006013,0.021915,0.999217
0.000000,0.000024,0.000382,0.008068,0.999998
0.000000,0.000008,0.000057,0.000661,0.997806
0.000006,0.009344,0.031161,0.106899,0.999975
0.000257,0.065978,0.185612,0.460737,0.998791
0.000214,0.024431,0.135382,0.364419,0.995847
0.000006,0.003739,0.025074,0.174377,0.999991
0.000000,0.000002,0.000013,0.000419,1.000000
0.000002,0.000651,0.001567,0.005056,0.999891
0.000000,0.000061,0.000323,0.001563,0.999879
0.000000,0.000335,0.001411,0.005955,0.999987
0.000000,0.000008,0.000066,0.000270,0.999997
0.000000,0.000028,0.000178,0.002025,0.999801
0.000000,0.000031,0.000159,0.000911,0.675198
0.000023,0.000153,0.000285,0.000561,0.999929
0.000005,0.000076,0.000229,0.000591,0.726291
0.000201,0.005882,0.016974,0.058905,0.999618
0.000247,0.016919,0.036185,0.101351,0.999095
0.000008,0.001086,0.004932,0.012912,0.997408
0.000005,0.001595,0.006175,0.030261,0.998997
0.000200,0.006429,0.017537,0.046558,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000002,0.999999
0.000000,0.000000,0.000000,0.000000,1.000000
0.000002,0.000038,0.000083,0.000190,0.999838
0.000000,0.000001,0.000001,0.000002,0.000026
0.000000,0.000001,0.000001,0.000002,0.999999
0.000000,0.000009,0.000016,0.000029,0.999990
0.000000,0.000009,0.000022,0.000422,0.999996
0.000001,0.000005,0.000119,0.005450,0.999992
0.000005,0.000162,0.023445,0.146104,0.999840
0.000003,0.000066,0.002150,0.156920,0.999068
0.000080,0.003386,0.013751,0.052978,0.998514
0.000000,0.000024,0.000075,0.001177,0.651174
0.000000,0.000020,0.000174,0.003187,0.999248
0.000064,0.014639,0.042793,0.150993,0.999305
0.000675,0.025171,0.058306,0.133157,0.995239
0.000305,0.006267,0.017138,0.052248,0.999103
0.000006,0.000109,0.000374,0.000871,0.999946
0.000009,0.000389,0.001414,0.004206,0.999978
0.000191,0.018754,0.041466,0.125369,0.999212
0.000114,0.013885,0.038447,0.140264,0.995938
0.000000,0.000096,0.000357,0.004990,0.999998
0.000000,0.000231,0.001560,0.007348,0.999993
0.000003,0.000279,0.000838,0.002257,0.999774
0.000000,0.000000,0.000000,0.000001,0.007370
0.000000,0.000000,0.000000,0.000001,1.000000
0.000000,0.000000,0.000001,0.000010,1.000000
0.000000,0.000002,0.000026,0.000527,1.000000
0.000000,0.000002,0.000035,0.009227,0.998015
0.000017,0.001672,0.017876,0.089513,0.999490
0.000004,0.000503,0.003082,0.153789,0.998919
0.000009,0.001044,0.005455,0.039182,0.999062
0.000000,0.000027,0.000145,0.000611,0.292555
0.000001,0.000233,0.002445,0.008481,0.998756
0.000033,0.017343,0.059407,0.196419,0.999801
0.000165,0.006912,0.023806,0.089182,0.999614
0.000029,0.012106,0.023489,0.092623,0.999981
0.000010,0.002725,0.005406,0.013230,0.995532
0.000010,0.006810,0.028071,0.148109,0.999766
0.000056,0.009515,0.024361,0.099455,0.998513
0.000000,0.000028,0.000196,0.000993,0.999879
0.000000,0.000001,0.000003,0.000014,0.999052
0.000000,0.000000,0.000001,0.000008,0.108730
