MAE,0.05766265094280243
MSE,0.03511655703186989
RMSE,0.18739412219135873
MAPE,5.766265517113805
R2,0.7217394297191593
Spearman,0.5858376488772907
Pearson,0.8489984407824736
MCC,0.8159355081244736
