MAE,0.04792706295847893
MSE,0.025190319865942
RMSE,0.15871458617890796
MAPE,4.7927068624378455
R2,0.800394112490156
Spearman,0.5893954325571071
Pearson,0.8927558705204276
MCC,0.8667371803988595
