0.000001,0.007282,0.058214,0.181267,0.999893
0.000005,0.048328,0.213322,0.399588,0.999677
0.000000,0.014859,0.161127,0.446486,0.999999
0.000000,0.000023,0.016429,0.096992,1.000000
0.000000,0.000000,0.000379,0.016963,0.999998
0.000000,0.000000,0.000060,0.021884,1.000000
0.000000,0.000000,0.000000,0.000895,1.000000
0.000000,0.000000,0.000000,0.000936,1.000000
0.000000,0.000000,0.000000,0.000156,1.000000
0.000000,0.000000,0.000000,0.000094,1.000000
0.000000,0.000000,0.000000,0.000000,0.000311
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000275
0.000000,0.000417,0.006910,0.052260,0.999970
0.000000,0.000417,0.006910,0.052259,0.999970
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000001,1.000000
0.000000,0.000005,0.001268,0.025532,1.000000
0.000000,0.000009,0.001234,0.025182,0.999993
0.000000,0.000000,0.000000,0.000201,0.999975
0.000000,0.012052,0.059285,0.142729,0.999830
0.000002,0.051454,0.194469,0.480070,0.999964
0.000001,0.008389,0.138624,0.377350,0.999638
0.000000,0.000935,0.040562,0.212486,1.000000
0.000000,0.000078,0.006347,0.037069,0.999979
0.000000,0.000405,0.015438,0.069164,0.999989
0.000000,0.000004,0.001336,0.015765,0.999959
0.000000,0.000015,0.001475,0.031586,0.999929
0.000000,0.000000,0.000004,0.011842,1.000000
0.000000,0.000000,0.000018,0.002183,1.000000
0.000000,0.000000,0.000000,0.000000,0.000315
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000248
0.000000,0.000870,0.005813,0.051438,0.999946
0.000000,0.000870,0.005813,0.051438,0.999946
0.000000,0.000001,0.000035,0.000650,0.999998
0.000000,0.000194,0.003375,0.036902,0.999940
0.000000,0.000229,0.006289,0.044700,0.999983
0.000000,0.000000,0.000000,0.000001,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.002657,0.032168,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000317
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000009,1.000000
0.000000,0.000000,0.000000,0.000054,1.000000
0.000000,0.000000,0.000000,0.060910,1.000000
0.000000,0.000000,0.009620,0.177279,0.999994
0.000000,0.000013,0.003019,0.064752,0.999998
0.000000,0.000000,0.000000,0.000000,0.000299
0.000000,0.000000,0.000007,0.001054,1.000000
0.000000,0.000095,0.023726,0.131896,1.000000
0.000000,0.000084,0.004754,0.065284,0.999995
0.000000,0.000017,0.001779,0.029008,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000012,0.004128,1.000000
0.000000,0.000782,0.013115,0.123212,0.999999
0.000000,0.000495,0.011665,0.126091,1.000000
0.000000,0.000000,0.000000,0.000010,1.000000
0.000000,0.000000,0.004570,0.041545,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000290
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000026,1.000000
0.000005,0.001487,0.005909,0.024580,0.997562
0.000000,0.000423,0.044474,0.217754,1.000000
0.000000,0.004436,0.072605,0.257107,1.000000
0.000000,0.000124,0.005051,0.131855,0.999607
0.000000,0.000000,0.000000,0.000000,0.000272
0.000000,0.000000,0.000224,0.005957,1.000000
0.000000,0.002304,0.031006,0.183706,0.999901
0.000000,0.000390,0.007793,0.082343,0.999998
0.000000,0.001978,0.011888,0.064411,0.999830
0.000000,0.000017,0.000361,0.004247,0.998524
0.000000,0.000817,0.018170,0.159593,0.999994
0.000000,0.000933,0.015036,0.143093,0.999999
0.000000,0.000000,0.000002,0.000305,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000318
